ID_PENDAFTARAN,EMAIL,NO_TES,VACANCY_ID_PLAN,MATCH_SCORE_PLAN,MATCH_CATEGORY_PLAN,CONTRACT_STATUS,CONTRACT_DATE,CONTRACT_REJECTION_REASON,ACTUAL_VACANCY_ID,ACTUAL_POSITION_NAME,ACTUAL_UNIT_NAME,ACTUAL_LOCATION,IS_SYNTHETIC
REG-2026-03316,gambiradon474@gmail.com,TES-AKD-2026-02977,VAC-006,68.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03317,najwasuart747@pln.co.id,TES-AKD-2026-02978,VAC-010,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03318,mustofaput553@pln.co.id,TES-AKD-2026-02979,VAC-015,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03319,dalimaagus174@outlook.com,TES-AKD-2026-02980,VAC-048,70.0,MODERATE_MATCH,SIGNED,2026-05-23,,VAC-047,Engineer Sistem Tenaga,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-03320,jasminarya500@yahoo.com,TES-AKD-2026-02981,VAC-005,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03321,cakrawalah309@yahoo.com,TES-AKD-2026-02982,VAC-004,98.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03322,febilaksmi157@yahoo.com,TES-AKD-2026-02983,VAC-007,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03323,wanisuarti195@pln.co.id,,VAC-005,71.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03324,makarahaki788@outlook.com,TES-AKD-2026-02984,VAC-004,96.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03325,irnantosap776@gmail.com,TES-AKD-2026-02985,VAC-007,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03326,vickysuart530@pln.co.id,TES-AKD-2026-02986,VAC-001,98.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03327,reksamusto382@pln.co.id,TES-AKD-2026-02987,VAC-003,61.7,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03328,kembagunaw423@pln.co.id,TES-AKD-2026-02988,VAC-002,65.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03329,garasuryon989@pln.co.id,TES-AKD-2026-02989,VAC-009,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03330,kokowasita381@outlook.com,TES-AKD-2026-02990,VAC-005,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03331,betaniausa41@gmail.com,TES-AKD-2026-02991,VAC-032,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03332,kasimwahyu539@yahoo.com,TES-AKD-2026-02992,VAC-040,64.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03333,dinaagusti421@outlook.com,TES-AKD-2026-02993,VAC-002,66.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03334,aisyahwina714@gmail.com,TES-AKD-2026-02994,VAC-029,97.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03335,titinlaksi151@outlook.com,TES-AKD-2026-02995,VAC-008,67.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03336,lalitamard199@gmail.com,TES-AKD-2026-02996,VAC-010,93.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03337,chelseazul75@pln.co.id,TES-AKD-2026-02997,VAC-002,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03338,kasiranraj425@gmail.com,TES-AKD-2026-02998,VAC-009,68.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03339,artairawan561@yahoo.com,TES-AKD-2026-02999,VAC-003,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03340,vanyawahyu169@yahoo.com,TES-AKD-2026-03000,VAC-041,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03341,verahanday347@pln.co.id,TES-AKD-2026-03001,VAC-042,67.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03342,pranataraj955@pln.co.id,TES-AKD-2026-03002,VAC-002,67.8,MODERATE_MATCH,SIGNED,2026-05-18,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-03343,usmandaman461@yahoo.com,TES-AKD-2026-03003,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03344,zelayapala422@yahoo.com,,VAC-032,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03345,shanialail788@yahoo.com,TES-AKD-2026-03004,VAC-005,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03346,manahwasit930@outlook.com,TES-AKD-2026-03005,VAC-001,69.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03347,nasabfirga622@yahoo.com,,VAC-003,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03348,aninovitas954@gmail.com,TES-AKD-2026-03006,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03349,dariatinaj942@yahoo.com,TES-AKD-2026-03007,VAC-003,70.0,MODERATE_MATCH,SIGNED,2026-05-25,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-03350,ulipurwant639@gmail.com,TES-AKD-2026-03008,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03351,latikarahi776@gmail.com,TES-AKD-2026-03009,VAC-008,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03352,hasnahasan723@outlook.com,,VAC-047,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03353,analailasa968@gmail.com,TES-AKD-2026-03010,VAC-002,60.7,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03354,simonsalah732@pln.co.id,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03355,carakahali138@outlook.com,TES-AKD-2026-03011,VAC-036,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03356,bakijanhab201@outlook.com,TES-AKD-2026-03012,VAC-001,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03357,nadiahasan142@pln.co.id,,VAC-002,37.8,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03358,elisawijay980@pln.co.id,,VAC-004,41.7,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03359,puputlaksm354@outlook.com,TES-AKD-2026-03013,VAC-002,68.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03360,taufikwina352@outlook.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03361,capatamba325@gmail.com,TES-AKD-2026-03014,VAC-036,67.7,MODERATE_MATCH,SIGNED,2026-06-21,,VAC-035,Analis Supply Chain,PLN UIP Sulawesi,Makassar,1
REG-2026-03362,banawimarb134@gmail.com,TES-AKD-2026-03015,VAC-004,58.4,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03363,donouwais869@yahoo.com,TES-AKD-2026-03016,VAC-003,98.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03364,harjasasap884@gmail.com,TES-AKD-2026-03017,VAC-011,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03365,titinnamag87@yahoo.com,,VAC-002,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03366,amalianura323@yahoo.com,TES-AKD-2026-03018,VAC-005,98.2,STRONG_MATCH,SIGNED,2026-05-03,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-03367,kamalprayo615@yahoo.com,TES-AKD-2026-03019,VAC-029,65.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03368,ifamulyani640@gmail.com,TES-AKD-2026-03020,VAC-001,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03369,vanesawahy268@pln.co.id,TES-AKD-2026-03021,VAC-011,65.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03370,gawatihand618@yahoo.com,TES-AKD-2026-03022,VAC-018,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03371,restuprati716@yahoo.com,,VAC-018,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03372,lantarprat340@gmail.com,TES-AKD-2026-03023,VAC-005,94.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03373,nilamyulia40@pln.co.id,TES-AKD-2026-03024,VAC-002,99.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03374,nadiapalas69@pln.co.id,TES-AKD-2026-03025,VAC-005,97.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03375,ciaobellas723@outlook.com,TES-AKD-2026-03026,VAC-005,99.5,STRONG_MATCH,REJECTED,,PERSONAL_REASON,,,,,1
REG-2026-03376,labuhnajmu119@pln.co.id,TES-AKD-2026-03027,VAC-001,67.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03377,artantofir203@outlook.com,TES-AKD-2026-03028,VAC-034,65.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03378,safinawina770@gmail.com,TES-AKD-2026-03029,VAC-006,90.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03379,maimunahma17@yahoo.com,TES-AKD-2026-03030,VAC-023,69.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03380,rikawuland980@pln.co.id,,VAC-004,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03381,sitihartat221@gmail.com,TES-AKD-2026-03031,VAC-015,65.6,MODERATE_MATCH,SIGNED,2026-04-22,,VAC-015,Analis Supply Chain,PLN UIP Kalimantan Timur,Balikpapan,1
REG-2026-03382,muninapitu958@outlook.com,TES-AKD-2026-03032,VAC-005,66.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03383,keishawahy93@pln.co.id,TES-AKD-2026-03033,VAC-003,96.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03384,bakiantola276@pln.co.id,TES-AKD-2026-03034,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03385,sadinaraha321@yahoo.com,TES-AKD-2026-03035,VAC-023,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03386,cengkalsit921@outlook.com,,VAC-019,71.6,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03387,salwaanggr464@outlook.com,TES-AKD-2026-03036,VAC-002,61.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03388,hanahalima531@pln.co.id,TES-AKD-2026-03037,VAC-038,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03389,cengkirhut867@yahoo.com,TES-AKD-2026-03038,VAC-003,99.1,STRONG_MATCH,SIGNED,2026-04-22,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-03390,mulyonomar783@pln.co.id,TES-AKD-2026-03039,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03391,warjihutas902@gmail.com,TES-AKD-2026-03040,VAC-002,99.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03392,maryadijan917@outlook.com,TES-AKD-2026-03041,VAC-015,64.3,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03393,latikayuli649@outlook.com,TES-AKD-2026-03042,VAC-006,69.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03394,kasimmanda924@yahoo.com,TES-AKD-2026-03043,VAC-003,61.4,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03395,hartakapan397@yahoo.com,TES-AKD-2026-03044,VAC-001,66.5,MODERATE_MATCH,SIGNED,2026-06-19,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-03396,jindranarp200@yahoo.com,TES-AKD-2026-03045,VAC-008,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03397,mutiasurya844@yahoo.com,TES-AKD-2026-03046,VAC-004,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03398,mustofapra822@pln.co.id,TES-AKD-2026-03047,VAC-003,68.6,MODERATE_MATCH,SIGNED,2026-05-26,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-03399,manahdaman505@pln.co.id,TES-AKD-2026-03048,VAC-003,98.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03400,amongperma554@yahoo.com,TES-AKD-2026-03049,VAC-045,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03401,karimahfar471@yahoo.com,TES-AKD-2026-03050,VAC-046,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03402,amiyuliant38@pln.co.id,TES-AKD-2026-03051,VAC-051,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03403,nasrullahp903@gmail.com,TES-AKD-2026-03052,VAC-008,70.0,MODERATE_MATCH,REJECTED,,OTHER_OFFER,,,,,1
REG-2026-03404,ameliamard382@pln.co.id,TES-AKD-2026-03053,VAC-002,66.3,MODERATE_MATCH,PENDING,,,,,,,1
REG-2026-03405,suciagusti366@yahoo.com,TES-AKD-2026-03054,VAC-040,95.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03406,galionohut658@gmail.com,,VAC-038,39.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03407,jakagunart225@outlook.com,TES-AKD-2026-03055,VAC-003,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03408,opungnabab54@outlook.com,TES-AKD-2026-03056,VAC-010,99.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03409,radikawibi36@yahoo.com,TES-AKD-2026-03057,VAC-003,67.4,MODERATE_MATCH,SIGNED,2026-05-01,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-03410,paimanhaki908@outlook.com,TES-AKD-2026-03058,VAC-003,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03411,umarmarpau489@gmail.com,TES-AKD-2026-03059,VAC-018,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03412,yuliayulia358@yahoo.com,TES-AKD-2026-03060,VAC-040,98.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03413,nurulzulai66@outlook.com,,VAC-037,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03414,ginayulian537@outlook.com,TES-AKD-2026-03061,VAC-003,66.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03415,piaaryani201@gmail.com,TES-AKD-2026-03062,VAC-016,98.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03416,taliamulya931@outlook.com,TES-AKD-2026-03063,VAC-009,70.0,MODERATE_MATCH,SIGNED,2026-06-28,,VAC-009,Data Analyst,PLN UIP Sulawesi,Makassar,1
REG-2026-03417,taswirhary198@gmail.com,TES-AKD-2026-03064,VAC-001,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03418,violetpras45@yahoo.com,TES-AKD-2026-03065,VAC-030,96.3,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03419,zulfayolan20@yahoo.com,,VAC-002,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03420,irawulanda875@outlook.com,,VAC-008,41.6,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03421,maryantosi805@yahoo.com,TES-AKD-2026-03066,VAC-005,96.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03422,jailthamri813@outlook.com,TES-AKD-2026-03067,VAC-007,96.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03423,radenardia54@gmail.com,TES-AKD-2026-03068,VAC-008,62.6,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03424,kairavsimb696@gmail.com,TES-AKD-2026-03069,VAC-048,70.0,MODERATE_MATCH,SIGNED,2026-04-19,,VAC-046,Spesialis K3L,PLN UIP Kalimantan Timur,Balikpapan,1
REG-2026-03425,opanpanges651@yahoo.com,TES-AKD-2026-03070,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03426,dadapnarpa233@gmail.com,TES-AKD-2026-03071,VAC-007,67.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03427,ozysimbolo616@gmail.com,TES-AKD-2026-03072,VAC-007,61.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03428,shanianurd633@yahoo.com,TES-AKD-2026-03073,VAC-008,66.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03429,cintanamag163@yahoo.com,TES-AKD-2026-03074,VAC-007,69.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03430,udaputra404@outlook.com,TES-AKD-2026-03075,VAC-001,68.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03431,virmanfirm545@pln.co.id,TES-AKD-2026-03076,VAC-002,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03432,tiaraharya923@yahoo.com,TES-AKD-2026-03077,VAC-001,69.0,MODERATE_MATCH,SIGNED,2026-04-08,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-03433,asmadimarb820@yahoo.com,TES-AKD-2026-03078,VAC-015,93.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03434,titifarida535@gmail.com,TES-AKD-2026-03079,VAC-001,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03435,daliminadr530@gmail.com,TES-AKD-2026-03080,VAC-007,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03436,cakrabiraw730@outlook.com,TES-AKD-2026-03081,VAC-004,66.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03437,nataliaper693@yahoo.com,TES-AKD-2026-03082,VAC-003,100.0,STRONG_MATCH,SIGNED,2026-04-20,,VAC-006,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-03438,julilailas217@gmail.com,TES-AKD-2026-03083,VAC-008,68.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03439,inayuniar865@pln.co.id,TES-AKD-2026-03084,VAC-008,62.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03440,cintayulia187@yahoo.com,TES-AKD-2026-03085,VAC-003,66.9,MODERATE_MATCH,SIGNED,2026-05-09,,VAC-004,Data Analyst,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-03441,novilaksmi572@gmail.com,TES-AKD-2026-03086,VAC-034,68.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03442,gangsamarb302@gmail.com,,VAC-005,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03443,ananamaga472@outlook.com,TES-AKD-2026-03087,VAC-007,67.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03444,sabrisamos56@gmail.com,TES-AKD-2026-03088,VAC-005,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03445,parishanda546@outlook.com,TES-AKD-2026-03089,VAC-005,95.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03446,wirdahariy652@gmail.com,TES-AKD-2026-03090,VAC-002,68.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03447,qorimaryat755@yahoo.com,TES-AKD-2026-03091,VAC-003,68.3,MODERATE_MATCH,SIGNED,2026-04-17,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-03448,usyisuarti197@pln.co.id,TES-AKD-2026-03092,VAC-004,94.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03449,yonofirgan415@pln.co.id,TES-AKD-2026-03093,VAC-002,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03450,usyiwuland986@outlook.com,TES-AKD-2026-03094,VAC-039,62.5,LOW_MATCH,SIGNED,2026-06-13,,VAC-039,Data Analyst,PLN Kantor Pusat,Jakarta,1
REG-2026-03451,ifaagustin936@outlook.com,TES-AKD-2026-03095,VAC-002,66.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03452,tiarapuspi850@yahoo.com,TES-AKD-2026-03096,VAC-012,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03453,zaenabnasy327@pln.co.id,TES-AKD-2026-03097,VAC-006,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03454,karimahkus387@yahoo.com,TES-AKD-2026-03098,VAC-002,69.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03455,cahyonolat273@pln.co.id,TES-AKD-2026-03099,VAC-046,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03456,mursininsi477@yahoo.com,TES-AKD-2026-03100,VAC-020,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03457,ulvautami684@gmail.com,TES-AKD-2026-03101,VAC-002,96.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03458,harjosireg404@outlook.com,TES-AKD-2026-03102,VAC-001,68.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03459,panjitarih627@gmail.com,TES-AKD-2026-03103,VAC-004,69.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03460,ratnauyain61@pln.co.id,TES-AKD-2026-03104,VAC-010,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03461,jagaragagu873@outlook.com,,VAC-002,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03462,gandisireg598@gmail.com,TES-AKD-2026-03105,VAC-041,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03463,lalanurain534@yahoo.com,TES-AKD-2026-03106,VAC-006,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03464,cakrabuana15@pln.co.id,TES-AKD-2026-03107,VAC-015,67.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03465,eliaryani876@yahoo.com,TES-AKD-2026-03108,VAC-012,64.2,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03466,carlahastu909@gmail.com,TES-AKD-2026-03109,VAC-005,98.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03467,kandawaski420@gmail.com,TES-AKD-2026-03110,VAC-005,99.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03468,zulaikhaku145@pln.co.id,,VAC-002,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03469,jaemannash73@gmail.com,TES-AKD-2026-03111,VAC-005,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03470,arsipatram633@gmail.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03471,gawatisury754@yahoo.com,,VAC-008,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03472,ratihnurdi571@yahoo.com,TES-AKD-2026-03112,VAC-039,96.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03473,ramapranow919@outlook.com,TES-AKD-2026-03113,VAC-035,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03474,shakilasua251@gmail.com,TES-AKD-2026-03114,VAC-019,97.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03475,mahfudguna221@gmail.com,TES-AKD-2026-03115,VAC-007,66.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03476,taufikutam536@gmail.com,TES-AKD-2026-03116,VAC-029,67.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03477,wulanmulya761@outlook.com,TES-AKD-2026-03117,VAC-017,98.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03478,oktamansur201@pln.co.id,TES-AKD-2026-03118,VAC-006,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03479,mariaprati296@outlook.com,TES-AKD-2026-03119,VAC-038,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03480,ajimatsala412@pln.co.id,TES-AKD-2026-03120,VAC-001,67.5,MODERATE_MATCH,REJECTED,,OTHER_OFFER,,,,,1
REG-2026-03481,elvinaastu836@gmail.com,TES-AKD-2026-03121,VAC-001,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03482,chelseaand783@yahoo.com,TES-AKD-2026-03122,VAC-007,63.4,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03483,ganjaranwa115@outlook.com,TES-AKD-2026-03123,VAC-010,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03484,rininurain898@yahoo.com,TES-AKD-2026-03124,VAC-029,64.5,LOW_MATCH,SIGNED,2026-04-02,,VAC-029,Data Analyst,PLN UID Jawa Timur,Surabaya,1
REG-2026-03485,ediwaskita470@pln.co.id,,VAC-003,70.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03486,lintangpal850@yahoo.com,,VAC-006,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03487,amongpraka596@yahoo.com,TES-AKD-2026-03125,VAC-013,66.3,MODERATE_MATCH,SIGNED,2026-04-16,,VAC-013,Data Analyst,PLN UID Jawa Timur,Surabaya,1
REG-2026-03488,cagerfirma589@gmail.com,TES-AKD-2026-03126,VAC-046,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03489,corneliala952@outlook.com,TES-AKD-2026-03127,VAC-005,96.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03490,humairahas573@pln.co.id,TES-AKD-2026-03128,VAC-035,99.5,STRONG_MATCH,SIGNED,2026-05-10,,VAC-035,Analis Supply Chain,PLN UIP Sulawesi,Makassar,1
REG-2026-03491,endahyunia544@yahoo.com,TES-AKD-2026-03129,VAC-041,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03492,queensafit399@gmail.com,TES-AKD-2026-03130,VAC-051,98.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03493,fitriarahm929@yahoo.com,TES-AKD-2026-03131,VAC-023,66.0,MODERATE_MATCH,SIGNED,2026-05-26,,VAC-023,Engineer Pemeliharaan,PLN UID Jawa Barat,Bandung,1
REG-2026-03494,kartikarah728@yahoo.com,TES-AKD-2026-03132,VAC-013,94.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-03495,bahuwarnaf393@gmail.com,TES-AKD-2026-03133,VAC-001,97.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
