candidate_id,batch_id,candidate_name,gender,dob,age,domisili,pendidikan,universitas,jurusan,ipk,pengalaman_kerja_tahun,sertifikasi,source_recruitment
C00786,B091,Edward Hutapea,Male,1997-02-04,29,Makassar,S1,Universitas Padjadjaran,Teknik Sipil,3.46,0,CCNA,BUMN Bersama
C00787,B091,Maimunah Yolanda,Male,2003-09-07,23,Medan,S1,Universitas Sebelas Maret,Sistem Informasi,3.52,0,None,Career Expo
C00788,B091,Ulva Kuswandari,Male,2001-06-18,25,Surabaya,S1,Telkom University,Teknik Informatika,3.07,0,CCNA,Job Fair Kampus
C00789,B091,Damar Nasyiah,Female,2000-05-02,26,Palembang,S1,Universitas Brawijaya,Psikologi,3.36,0,None,BUMN Bersama
C00790,B090,Putri Saputra,Male,2005-12-18,21,Bandung,S1,Institut Teknologi Bandung,Teknik Mesin,3.71,2,None,Campus Hiring
C00791,B091,Balangga Susanti,Male,2001-04-13,25,Semarang,S1,Universitas Airlangga,Administrasi Bisnis,2.88,0,AWS CCP,Reguler
C00792,B092,"Rini Permadi, S.H.",Female,2004-12-19,22,Yogyakarta,S1,Universitas Airlangga,Manajemen,2.81,0,None,Reguler
C00793,B090,Mulyono Nuraini,Male,2001-10-16,25,Pontianak,S1,Universitas Brawijaya,Teknik Industri,2.98,0,Google Data Analytics,Job Fair Kampus
C00794,B092,Makuta Pradipta,Female,2000-01-13,26,Pontianak,S1,Universitas Gadjah Mada,Hukum,3.85,0,TOEFL,Job Fair Kampus
C00795,B090,Baktianto Zulkarnain,Female,2004-02-03,22,Semarang,S1,Universitas Brawijaya,Ilmu Komunikasi,3.8,2,AWS CCP,Reguler
C00796,B091,Tina Halimah,Male,2000-05-27,26,Medan,S1,Universitas Padjadjaran,Hukum,3.6,2,None,Reguler
C00797,B090,Maman Mandala,Male,2005-08-08,21,Bandung,S1,Universitas Brawijaya,Teknik Mesin,3.47,1,Google Data Analytics,Reguler
C00798,B091,Yoga Pudjiastuti,Female,2005-02-19,21,Bandung,S1,Institut Teknologi Sepuluh Nopember,Administrasi Bisnis,3.23,2,TOEFL,BUMN Bersama
C00799,B091,Hasim Yolanda,Female,2001-12-24,25,Pontianak,S1,Universitas Sebelas Maret,Sistem Informasi,2.84,1,None,Job Fair Kampus
C00800,B091,Natalia Yulianti,Female,2002-01-07,24,Yogyakarta,S1,Universitas Padjadjaran,Teknik Elektro,3.76,1,TOEFL,Career Expo
C00801,B090,Praba Suwarno,Female,2003-11-12,23,Medan,S1,Universitas Brawijaya,Teknik Mesin,3.64,0,TOEFL,Job Fair Kampus
C00802,B090,Irma Yuliarti,Male,2004-09-21,22,Surabaya,S1,Universitas Brawijaya,Teknik Industri,3.83,1,None,Campus Hiring
C00803,B090,Umaya Irawan,Male,2003-05-04,23,Makassar,S1,Universitas Gadjah Mada,Akuntansi,3.71,1,None,Career Expo
C00804,B092,"Kemal Pradipta, M.Pd",Female,2003-08-12,23,Pontianak,S1,Universitas Diponegoro,Manajemen,3.89,0,TOEFL,Campus Hiring
C00805,B091,"Tari Firgantoro, S.E.",Male,2003-12-03,23,Palembang,S1,Universitas Diponegoro,Teknik Elektro,2.97,1,None,Reguler
C00806,B091,Zalindra Nugroho,Male,1999-02-28,27,Medan,S2,Institut Teknologi Sepuluh Nopember,Hukum,3.33,1,None,Campus Hiring
C00807,B090,Raihan Widodo,Female,2005-04-27,21,Semarang,S1,Universitas Gadjah Mada,Manajemen,2.81,0,None,Reguler
C00808,B090,"drg. Cengkir Siregar, S.Gz",Female,2000-07-18,26,Balikpapan,S1,Telkom University,Teknik Informatika,3.28,0,TOEFL,BUMN Bersama
C00809,B091,Emin Purnawati,Female,2001-12-26,25,Semarang,S1,Universitas Airlangga,Hukum,3.45,0,None,Campus Hiring
C00810,B091,Puti Juli Suryono,Female,2000-12-08,26,Balikpapan,S2,Universitas Brawijaya,Ilmu Komunikasi,3.44,0,None,Career Expo
C00811,B092,Syahrini Palastri,Male,2001-12-23,25,Yogyakarta,S1,Telkom University,Teknik Informatika,3.8,1,None,Reguler
C00812,B092,drg. Tirtayasa Mansur,Female,2005-03-01,21,Makassar,S1,Universitas Gadjah Mada,Teknik Informatika,2.88,1,None,BUMN Bersama
C00813,B090,"Drs. Nadia Saputra, S.Kom",Female,2002-12-01,24,Surabaya,S1,Universitas Padjadjaran,Psikologi,3.06,0,None,Campus Hiring
C00814,B090,"R. Gamblang Marpaung, M.M.",Female,2003-10-26,23,Pontianak,S1,Universitas Airlangga,Psikologi,3.84,0,AWS CCP,Reguler
C00815,B091,"Edi Nashiruddin, S.Ked",Female,2002-02-20,24,Semarang,S1,Telkom University,Teknik Industri,3.73,1,AWS CCP,Career Expo
C00816,B091,"Jessica Sihombing, M.Farm",Male,2002-08-24,24,Palembang,S1,Universitas Padjadjaran,Teknik Elektro,3.26,0,None,Career Expo
C00817,B090,"Praba Nababan, S.E.",Male,2005-06-06,21,Palembang,S1,Institut Teknologi Sepuluh Nopember,Hukum,3.07,0,AWS CCP,Campus Hiring
C00818,B092,Hj. Latika Aryani,Female,2003-02-17,23,Medan,S1,Universitas Indonesia,Teknik Informatika,3.0,0,AWS CCP,Campus Hiring
C00819,B090,Tgk. Bakianto Wacana,Male,2003-05-01,23,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Ilmu Komunikasi,3.56,0,None,Campus Hiring
C00820,B091,"Bakiono Nashiruddin, S.E.I",Female,2005-11-05,21,Surabaya,S1,Universitas Sebelas Maret,Teknik Informatika,2.98,0,Google Data Analytics,Reguler
C00821,B091,Janet Prayoga,Male,1999-02-26,27,Pontianak,S1,Universitas Sebelas Maret,Hukum,3.0,0,None,Reguler
C00822,B091,Elon Winarno,Male,1996-06-15,30,Bandung,S1,Universitas Sebelas Maret,Ilmu Komunikasi,2.88,1,None,Reguler
C00823,B090,Ivan Santoso,Female,2004-07-02,22,Pontianak,S1,Universitas Indonesia,Teknik Industri,3.82,1,None,Campus Hiring
C00824,B092,Ilsa Padmasari,Female,2001-11-07,25,Palembang,S1,Universitas Padjadjaran,Teknik Mesin,3.32,0,None,Reguler
C00825,B090,"Queen Anggriawan, S.T.",Male,2003-08-20,23,Jakarta,S1,Universitas Sebelas Maret,Teknik Industri,3.8,4,None,Reguler
C00826,B091,"Gatra Prakasa, S.Gz",Male,2002-12-02,24,Balikpapan,S1,Institut Teknologi Bandung,Teknik Elektro,3.79,4,TOEFL,Reguler
C00827,B090,"Banara Hastuti, S.Pd",Male,2003-11-23,23,Semarang,S2,Universitas Airlangga,Teknik Mesin,2.89,0,None,Reguler
C00828,B091,Halim Mardhiyah,Male,2005-07-07,21,Semarang,S1,Universitas Airlangga,Akuntansi,3.98,2,AWS CCP,Career Expo
C00829,B090,"Vera Saragih, S.IP",Female,1999-07-02,27,Palembang,S1,Telkom University,Teknik Informatika,3.65,0,CCNA,Reguler
C00830,B090,"Vero Sihombing, S.I.Kom",Female,2003-01-14,23,Makassar,S1,Universitas Diponegoro,Psikologi,3.52,0,TOEFL,Reguler
C00831,B090,R.A. Gawati Mansur,Female,2004-12-08,22,Makassar,S1,Universitas Indonesia,Teknik Elektro,3.02,0,None,BUMN Bersama
C00832,B091,Eva Hasanah,Female,1998-12-23,28,Yogyakarta,S1,Universitas Indonesia,Teknik Informatika,3.71,0,None,Career Expo
C00833,B091,"Rachel Wahyudin, S.Farm",Male,1998-09-28,28,Makassar,S1,Universitas Indonesia,Teknik Mesin,2.93,0,None,Reguler
C00834,B090,"Pia Halimah, M.Pd",Male,2001-02-08,25,Pontianak,S1,Institut Teknologi Bandung,Teknik Sipil,3.6,0,None,BUMN Bersama
C00835,B091,"Ir. Rudi Pratama, S.H.",Male,2001-01-19,25,Surabaya,S2,Universitas Airlangga,Teknik Mesin,3.35,0,CCNA,Reguler
C00836,B092,"Perkasa Riyanti, S.Pt",Female,2004-05-17,22,Makassar,S1,Institut Teknologi Bandung,Teknik Mesin,3.85,1,None,Reguler
C00837,B091,drg. Karsana Tarihoran,Female,2002-03-18,24,Balikpapan,S1,Universitas Sebelas Maret,Akuntansi,2.82,0,TOEFL,Job Fair Kampus
C00838,B092,Vero Pratiwi,Female,2003-03-04,23,Palembang,S1,Telkom University,Akuntansi,2.94,0,None,Campus Hiring
C00839,B090,Aswani Pudjiastuti,Male,2005-08-19,21,Semarang,S1,Universitas Brawijaya,Teknik Sipil,3.54,1,None,BUMN Bersama
C00840,B092,Sutan Kemal Nasyiah,Female,2003-03-15,23,Surabaya,S1,Universitas Padjadjaran,Teknik Sipil,4.0,0,Google Data Analytics,Reguler
C00841,B090,Catur Simbolon,Male,2003-05-05,23,Semarang,S1,Universitas Padjadjaran,Teknik Industri,2.95,1,TOEFL,Reguler
C00842,B092,"Drs. Maimunah Latupono, S.Kom",Female,2003-07-15,23,Medan,S1,Universitas Airlangga,Psikologi,3.6,2,None,Campus Hiring
C00843,B090,"Restu Lestari, S.Pt",Male,2004-04-19,22,Makassar,S1,Universitas Sebelas Maret,Sistem Informasi,3.83,1,AK3,Reguler
C00844,B092,drg. Rusman Hakim,Female,2004-03-16,22,Pontianak,S1,Universitas Padjadjaran,Sistem Informasi,2.86,0,None,Campus Hiring
C00845,B091,Diah Mulyani,Male,2002-09-14,24,Pontianak,S1,Universitas Gadjah Mada,Teknik Industri,3.13,0,AK3,Campus Hiring
C00846,B092,Mutia Pratiwi,Male,2002-10-26,24,Surabaya,S1,Universitas Brawijaya,Manajemen,3.18,0,CCNA,Campus Hiring
C00847,B091,Kurnia Hariyah,Male,2002-02-03,24,Medan,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.69,0,AWS CCP,Reguler
C00848,B091,"Respati Samosir, S.Ked",Male,2003-06-19,23,Yogyakarta,S1,Universitas Diponegoro,Psikologi,2.92,0,TOEFL,BUMN Bersama
C00849,B090,Hamima Adriansyah,Male,2004-02-18,22,Makassar,S1,Universitas Diponegoro,Psikologi,3.63,0,CCNA,BUMN Bersama
C00850,B090,"Gasti Prastuti, S.Pt",Male,1999-02-25,27,Jakarta,S1,Telkom University,Teknik Industri,3.63,0,Google Data Analytics,BUMN Bersama
C00851,B091,Indra Situmorang,Male,2003-01-16,23,Bandung,S1,Universitas Airlangga,Ilmu Komunikasi,2.88,0,None,Reguler
C00852,B092,"Bella Namaga, S.Gz",Female,1999-02-26,27,Bandung,S1,Universitas Airlangga,Manajemen,3.52,4,AK3,Reguler
C00853,B091,Warji Halimah,Female,1996-06-28,30,Jakarta,S1,Universitas Brawijaya,Teknik Informatika,3.18,0,None,Campus Hiring
C00854,B090,Edison Wasita,Female,2004-07-11,22,Medan,S1,Universitas Sebelas Maret,Sistem Informasi,2.84,4,Google Data Analytics,BUMN Bersama
C00855,B090,Pranawa Mansur,Male,2001-01-10,25,Yogyakarta,S1,Universitas Padjadjaran,Teknik Industri,3.2,0,AK3,Career Expo
C00856,B090,"Ir. Omar Yuliarti, S.Farm",Female,2003-06-05,23,Yogyakarta,S1,Universitas Diponegoro,Administrasi Bisnis,2.9,0,None,Campus Hiring
C00857,B090,Kezia Hassanah,Female,2000-02-01,26,Bandung,S1,Universitas Gadjah Mada,Akuntansi,3.49,0,None,Reguler
C00858,B091,"drg. Keisha Hutapea, M.Pd",Male,2005-01-24,21,Makassar,S1,Universitas Airlangga,Ilmu Komunikasi,3.74,0,None,Reguler
C00859,B090,Martani Tampubolon,Male,2004-12-03,22,Semarang,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,2.86,2,None,Reguler
C00860,B090,Cemani Nasyiah,Male,2003-04-23,23,Pontianak,S1,Institut Teknologi Bandung,Ilmu Komunikasi,3.33,1,None,Reguler
C00861,B091,Paris Mahendra,Male,2004-09-19,22,Semarang,S1,Universitas Gadjah Mada,Administrasi Bisnis,3.82,0,AK3,Reguler
C00862,B091,"Genta Adriansyah, S.Ked",Female,2002-10-10,24,Yogyakarta,S1,Universitas Airlangga,Teknik Informatika,3.68,1,None,Campus Hiring
C00863,B090,Malika Wulandari,Female,2004-03-03,22,Pontianak,S1,Universitas Padjadjaran,Teknik Industri,2.9,0,AK3,Job Fair Kampus
C00864,B092,"Puji Anggraini, M.Pd",Male,1997-11-03,29,Bandung,S1,Telkom University,Teknik Sipil,3.11,1,Google Data Analytics,Campus Hiring
C00865,B092,Yuni Pradana,Female,2003-05-25,23,Surabaya,S1,Institut Teknologi Bandung,Teknik Informatika,3.63,3,None,Career Expo
C00866,B090,Jagaraga Situmorang,Female,1999-07-15,27,Palembang,S1,Universitas Padjadjaran,Psikologi,3.94,0,Google Data Analytics,Job Fair Kampus
C00867,B092,Enteng Nainggolan,Female,1997-11-05,29,Surabaya,S1,Universitas Gadjah Mada,Teknik Elektro,3.51,0,None,Reguler
C00868,B091,"Vanesa Kusumo, S.Gz",Female,2003-05-11,23,Balikpapan,S1,Universitas Diponegoro,Teknik Industri,3.07,0,None,Job Fair Kampus
C00869,B091,"Ir. Hari Susanti, S.Ked",Female,2003-03-16,23,Medan,S1,Universitas Brawijaya,Akuntansi,3.53,0,None,Campus Hiring
C00870,B092,Danang Hidayat,Female,2001-07-16,25,Yogyakarta,S1,Telkom University,Teknik Sipil,3.31,1,None,Reguler
C00871,B092,Legawa Firmansyah,Female,2003-06-26,23,Bandung,S2,Institut Teknologi Bandung,Manajemen,3.34,0,None,Reguler
C00872,B090,Rahayu Wulandari,Female,2002-06-21,24,Pontianak,S1,Universitas Airlangga,Psikologi,3.64,1,CCNA,BUMN Bersama
C00873,B092,"Alika Prasasta, S.Gz",Male,2001-10-08,25,Jakarta,S1,Universitas Airlangga,Manajemen,3.41,0,None,Job Fair Kampus
C00874,B090,Maida Pradipta,Female,2005-08-15,21,Semarang,S1,Universitas Diponegoro,Sistem Informasi,3.65,0,None,Job Fair Kampus
C00875,B091,Sutan Perkasa Hakim,Female,2004-11-01,22,Yogyakarta,S1,Universitas Airlangga,Teknik Informatika,3.38,0,None,Career Expo
C00876,B091,Jefri Siregar,Male,2000-11-07,26,Jakarta,S1,Institut Teknologi Sepuluh Nopember,Ilmu Komunikasi,3.43,1,None,Reguler
C00877,B091,Rahman Permata,Female,2003-01-10,23,Palembang,S1,Universitas Indonesia,Teknik Mesin,3.24,0,AK3,BUMN Bersama
C00878,B091,Ratih Rahimah,Female,2002-09-06,24,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.65,0,None,Reguler
C00879,B091,"Ir. Reza Sinaga, S.H.",Male,2003-01-04,23,Medan,S1,Universitas Padjadjaran,Teknik Sipil,3.46,0,TOEFL,Campus Hiring
C00880,B092,Dinda Wijayanti,Female,2004-10-27,22,Pontianak,S1,Institut Teknologi Bandung,Administrasi Bisnis,3.86,0,None,Job Fair Kampus
C00881,B092,Sutan Hendri Salahudin,Male,2003-02-05,23,Bandung,S1,Universitas Airlangga,Teknik Informatika,3.97,0,None,Reguler
C00882,B091,Almira Puspita,Male,2003-09-02,23,Balikpapan,S1,Universitas Indonesia,Sistem Informasi,3.78,1,None,Reguler
C00883,B092,R. Sari Wastuti,Female,2004-01-21,22,Semarang,S1,Universitas Brawijaya,Akuntansi,2.85,0,None,Reguler
C00884,B090,Puti Lailasari,Male,1998-03-17,28,Jakarta,S1,Universitas Sebelas Maret,Teknik Industri,3.72,1,None,Campus Hiring
C00885,B091,Gangsar Yuniar,Female,2002-01-07,24,Medan,S1,Universitas Indonesia,Teknik Mesin,3.5,0,None,Career Expo
C00886,B090,"Harjaya Novitasari, S.Psi",Male,2003-03-18,23,Balikpapan,S1,Universitas Airlangga,Sistem Informasi,3.41,1,None,Reguler
C00887,B092,"Lidya Wasita, S.E.I",Female,2003-06-09,23,Pontianak,S1,Universitas Sebelas Maret,Sistem Informasi,3.72,0,None,Reguler
C00888,B092,Keisha Nashiruddin,Female,2001-12-28,25,Semarang,S1,Telkom University,Teknik Informatika,3.78,1,None,Reguler
C00889,B092,"Dr. Jasmani Permadi, S.H.",Male,2002-05-07,24,Medan,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.4,0,TOEFL,Job Fair Kampus
C00890,B092,Zamira Megantara,Female,1997-10-25,29,Semarang,S1,Universitas Indonesia,Teknik Industri,3.54,0,Google Data Analytics,Career Expo
C00891,B092,"drg. Vinsen Hakim, M.Pd",Male,2000-05-01,26,Bandung,S2,Institut Teknologi Bandung,Teknik Industri,3.24,1,TOEFL,BUMN Bersama
C00892,B090,Lidya Puspita,Female,2005-07-21,21,Yogyakarta,S1,Universitas Brawijaya,Teknik Elektro,3.92,2,Google Data Analytics,Job Fair Kampus
C00893,B091,R.M. Harsanto Prasasta,Male,2004-11-24,22,Surabaya,S1,Institut Teknologi Bandung,Akuntansi,2.94,2,TOEFL,Campus Hiring
C00894,B090,Farhunnisa Sitompul,Female,2004-12-19,22,Palembang,S1,Universitas Padjadjaran,Sistem Informasi,2.84,1,None,Career Expo
C00895,B090,"Bahuwirya Hartati, S.I.Kom",Female,2004-01-19,22,Yogyakarta,S1,Universitas Diponegoro,Administrasi Bisnis,3.66,0,None,Reguler
C00896,B090,Kawaca Nainggolan,Female,1998-04-08,28,Palembang,S1,Universitas Sebelas Maret,Akuntansi,3.94,3,None,Reguler
C00897,B090,Embuh Waluyo,Male,2004-02-20,22,Medan,S1,Universitas Sebelas Maret,Teknik Industri,3.45,0,None,Campus Hiring
C00898,B090,"Lukita Suartini, S.Gz",Female,2004-07-12,22,Makassar,S1,Universitas Sebelas Maret,Teknik Sipil,3.29,1,AWS CCP,Reguler
C00899,B091,"Puti Fitriani Rahmawati, M.Pd",Female,2000-06-12,26,Surabaya,S1,Institut Teknologi Bandung,Teknik Industri,3.21,1,CCNA,BUMN Bersama
C00900,B092,Jatmiko Pranowo,Male,2002-09-21,24,Semarang,S1,Universitas Padjadjaran,Manajemen,2.9,1,None,Reguler
C00901,B092,"dr. Ilsa Budiman, S.Kom",Male,2003-10-01,23,Semarang,S1,Universitas Airlangga,Teknik Informatika,3.39,1,None,Career Expo
C00902,B090,Yono Lazuardi,Female,2002-07-17,24,Palembang,S1,Universitas Indonesia,Teknik Industri,3.07,0,TOEFL,Reguler
C00903,B090,"Usyi Kuswandari, S.H.",Male,2001-09-26,25,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,3.71,2,None,Reguler
C00904,B092,"Rahmi Putra, S.Sos",Male,1998-04-01,28,Bandung,S1,Universitas Indonesia,Teknik Sipil,3.1,0,AWS CCP,Reguler
C00905,B091,Kusuma Sinaga,Female,2002-01-23,24,Palembang,S1,Telkom University,Teknik Sipil,3.51,0,None,Campus Hiring
C00906,B092,"T. Harjasa Hastuti, M.Pd",Male,2002-01-16,24,Palembang,S1,Universitas Sebelas Maret,Teknik Elektro,3.72,0,None,Campus Hiring
C00907,B091,"Gatot Samosir, S.T.",Female,1998-11-16,28,Bandung,S1,Universitas Brawijaya,Psikologi,3.1,0,None,Reguler
C00908,B092,Oliva Mandasari,Male,2003-12-11,23,Makassar,S1,Institut Teknologi Sepuluh Nopember,Teknik Industri,3.54,0,None,Campus Hiring
C00909,B091,Cinthia Halimah,Male,1999-08-03,27,Balikpapan,S1,Institut Teknologi Bandung,Teknik Industri,3.1,0,None,Campus Hiring
C00910,B092,"Tgk. Vinsen Putra, S.I.Kom",Male,1999-05-28,27,Surabaya,S1,Universitas Indonesia,Teknik Sipil,3.04,1,None,Reguler
C00911,B090,Laras Gunawan,Male,2001-01-10,25,Makassar,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.66,2,AK3,BUMN Bersama
C00912,B090,R.A. Ulya Maulana,Male,2005-03-05,21,Medan,S1,Universitas Padjadjaran,Ilmu Komunikasi,2.82,0,None,Campus Hiring
C00913,B091,Elon Puspasari,Male,2003-01-09,23,Yogyakarta,S1,Universitas Airlangga,Sistem Informasi,3.37,0,None,Reguler
C00914,B090,Ir. Tantri Agustina,Male,2004-03-03,22,Balikpapan,S1,Universitas Airlangga,Sistem Informasi,3.47,0,None,BUMN Bersama
C00915,B090,Eva Napitupulu,Male,2002-02-18,24,Palembang,S1,Institut Teknologi Bandung,Teknik Mesin,3.25,0,None,Reguler
C00916,B090,Ghaliyati Wibowo,Female,2002-01-10,24,Makassar,S1,Institut Teknologi Sepuluh Nopember,Manajemen,3.03,0,None,Campus Hiring
C00917,B091,R.A. Najwa Pudjiastuti,Male,2004-09-21,22,Balikpapan,S1,Universitas Gadjah Mada,Teknik Elektro,3.83,0,None,Campus Hiring
C00918,B090,"Warsa Sirait, S.T.",Male,2002-04-21,24,Yogyakarta,S1,Universitas Padjadjaran,Administrasi Bisnis,2.87,0,None,Career Expo
C00919,B090,"drg. Nyoman Yuniar, M.Kom.",Female,2005-11-24,21,Semarang,S1,Universitas Gadjah Mada,Psikologi,3.38,0,CCNA,Campus Hiring
C00920,B091,Ella Thamrin,Female,2002-11-06,24,Palembang,S1,Telkom University,Teknik Informatika,2.84,0,None,Reguler
C00921,B090,Cahyono Palastri,Male,2001-01-12,25,Medan,S1,Universitas Diponegoro,Teknik Sipil,3.8,0,TOEFL,BUMN Bersama
C00922,B091,Fitria Namaga,Female,2003-07-25,23,Pontianak,S1,Telkom University,Administrasi Bisnis,3.59,1,TOEFL,Campus Hiring
C00923,B090,"Yusuf Halim, M.TI.",Male,2002-06-18,24,Yogyakarta,S1,Universitas Diponegoro,Sistem Informasi,3.51,0,None,BUMN Bersama
C00924,B092,Salman Hutagalung,Female,1999-10-07,27,Palembang,S1,Universitas Diponegoro,Teknik Sipil,3.12,0,None,Campus Hiring
C00925,B091,"Hj. Alika Ardianto, S.Farm",Male,2001-12-10,25,Medan,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.76,0,TOEFL,Reguler
C00926,B092,Saiful Usamah,Female,2002-04-20,24,Makassar,S1,Universitas Airlangga,Hukum,3.09,0,None,Reguler
C00927,B092,Bagas Maryadi,Female,2002-03-09,24,Balikpapan,S1,Universitas Padjadjaran,Teknik Sipil,2.8,0,None,BUMN Bersama
C00928,B092,Darimin Mayasari,Female,2003-09-19,23,Jakarta,S1,Universitas Padjadjaran,Ilmu Komunikasi,3.55,0,None,Reguler
C00929,B092,Kasiyah Halim,Female,2003-02-05,23,Jakarta,S2,Universitas Indonesia,Teknik Sipil,3.13,1,None,Reguler
C00930,B092,Hj. Salwa Susanti,Male,1999-11-14,27,Medan,S1,Telkom University,Sistem Informasi,3.66,0,None,Reguler
C00931,B091,Sakura Laksita,Male,2002-10-25,24,Jakarta,S1,Universitas Sebelas Maret,Teknik Informatika,3.5,0,AK3,Reguler
C00932,B091,Adiarja Nasyidah,Female,2004-10-01,22,Yogyakarta,S1,Universitas Brawijaya,Akuntansi,2.95,0,None,Reguler
C00933,B090,dr. Adinata Budiyanto,Male,2003-03-06,23,Yogyakarta,S1,Universitas Padjadjaran,Hukum,3.5,0,TOEFL,Reguler
C00934,B090,H. Endra Nasyiah,Male,2004-02-14,22,Pontianak,S1,Universitas Padjadjaran,Psikologi,2.83,0,AK3,Reguler
C00935,B090,Anita Mardhiyah,Female,2003-09-11,23,Makassar,S1,Telkom University,Teknik Industri,3.05,0,None,Reguler
C00936,B091,"Hj. Mala Nugroho, S.IP",Female,2004-07-07,22,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.26,0,Google Data Analytics,BUMN Bersama
C00937,B090,Karna Maryadi,Male,2002-02-15,24,Palembang,S1,Institut Teknologi Bandung,Akuntansi,3.39,0,TOEFL,BUMN Bersama
C00938,B091,Dadi Safitri,Male,2003-06-08,23,Pontianak,S1,Universitas Sebelas Maret,Teknik Sipil,3.52,0,Google Data Analytics,Career Expo
C00939,B091,T. Rahman Thamrin,Female,2003-04-03,23,Jakarta,S1,Universitas Diponegoro,Manajemen,2.9,0,CCNA,Campus Hiring
C00940,B092,Wulan Widodo,Female,2004-07-09,22,Balikpapan,S1,Universitas Indonesia,Manajemen,3.08,0,None,Reguler
C00941,B090,Hardi Waskita,Male,2004-08-14,22,Pontianak,S2,Universitas Indonesia,Manajemen,2.88,0,None,Job Fair Kampus
C00942,B090,Padmi Prasasta,Male,2002-08-18,24,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Administrasi Bisnis,3.74,0,None,Reguler
C00943,B091,"Genta Salahudin, S.Pt",Female,2003-01-17,23,Makassar,S1,Universitas Gadjah Mada,Teknik Elektro,3.82,0,None,Campus Hiring
C00944,B091,"Sidiq Yulianti, S.Gz",Female,2002-05-15,24,Surabaya,S1,Telkom University,Teknik Mesin,3.71,1,None,Reguler
C00945,B091,Halim Wibowo,Male,2004-09-26,22,Balikpapan,S1,Universitas Brawijaya,Teknik Industri,3.95,0,CCNA,Reguler
C00946,B090,Puspa Kusmawati,Female,2001-09-14,25,Bandung,S1,Telkom University,Teknik Industri,3.99,0,Google Data Analytics,Reguler
C00947,B092,Makuta Anggriawan,Female,2003-05-12,23,Palembang,S1,Universitas Gadjah Mada,Teknik Industri,3.34,0,TOEFL,Job Fair Kampus
C00948,B092,"Ella Hutasoit, M.Kom.",Male,2002-05-13,24,Yogyakarta,S1,Universitas Brawijaya,Teknik Elektro,3.28,2,TOEFL,Reguler
C00949,B090,"drg. Septi Sitompul, M.Farm",Male,2003-07-02,23,Yogyakarta,S1,Universitas Airlangga,Teknik Mesin,2.86,2,None,Reguler
C00950,B090,"Puti Paris Gunarto, S.H.",Female,2005-05-12,21,Makassar,S1,Universitas Indonesia,Ilmu Komunikasi,3.22,0,None,BUMN Bersama
C00951,B090,Umay Purnawati,Male,2005-02-05,21,Semarang,S1,Universitas Sebelas Maret,Ilmu Komunikasi,3.25,0,None,Reguler
C00952,B091,Humaira Gunawan,Female,2003-06-10,23,Makassar,S1,Universitas Padjadjaran,Teknik Informatika,3.72,1,None,Job Fair Kampus
C00953,B091,Mahdi Setiawan,Male,1996-03-27,30,Yogyakarta,S1,Universitas Gadjah Mada,Sistem Informasi,2.97,1,CCNA,Reguler
C00954,B090,Drs. Maryadi Firmansyah,Female,2004-04-02,22,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.3,2,Google Data Analytics,Reguler
C00955,B091,Wisnu Sihotang,Female,1996-04-01,30,Makassar,S1,Universitas Indonesia,Manajemen,3.06,1,CCNA,Reguler
C00956,B091,Yono Pranowo,Female,2005-11-15,21,Makassar,S2,Universitas Diponegoro,Hukum,3.49,1,None,BUMN Bersama
C00957,B092,R. Umi Widodo,Female,2002-06-17,24,Yogyakarta,S1,Telkom University,Sistem Informasi,3.73,1,None,Job Fair Kampus
C00958,B091,Eja Marpaung,Female,2003-06-17,23,Yogyakarta,S2,Universitas Diponegoro,Sistem Informasi,2.93,3,None,Reguler
C00959,B090,R.A. Qori Wibisono,Male,2000-04-15,26,Palembang,S1,Universitas Padjadjaran,Akuntansi,3.3,1,None,Reguler
C00960,B090,"Usman Namaga, S.Psi",Male,2002-11-03,24,Surabaya,S1,Universitas Padjadjaran,Akuntansi,3.37,0,None,BUMN Bersama
C00961,B090,Usyi Mandala,Male,2003-08-16,23,Semarang,S1,Universitas Diponegoro,Psikologi,3.09,1,AK3,Reguler
C00962,B092,"H. Nyoman Hutapea, M.TI.",Female,2002-02-04,24,Makassar,S1,Universitas Indonesia,Sistem Informasi,3.92,0,AK3,Campus Hiring
