kandidat_id,hubungan_keluarga,alamat,no_telp,pekerjaan
115764,Wali,Jl. Merdeka No. 39,086895126394,Petani
115766,Suami,Jl. Gatot Subroto No. 115,087648556814,Buruh
115766,Adik,Jl. Cendana No. 30,087783282306,Buruh
115767,Kakak,Jl. Kenanga No. 134,087936654889,PNS
115769,Suami,Jl. Ahmad Yani No. 152,089275921138,Ibu Rumah Tangga
115770,Adik,Jl. Cempaka No. 193,088963473315,Pensiunan
115771,Adik,Jl. Kartini No. 108,081835126351,Wiraswasta
115773,Kakak,Jl. Gatot Subroto No. 39,086747004453,Wiraswasta
115773,Istri,Jl. Anggrek No. 109,085759007419,Guru
115775,Kakak,Jl. Melati No. 53,089121584417,Guru
115777,Ayah,Jl. Sudirman No. 166,084365704587,Wiraswasta
115777,Wali,Jl. Kartini No. 102,088280393860,Wiraswasta
115778,Wali,Jl. Ahmad Yani No. 89,084847573920,Pensiunan
115778,Adik,Jl. Gatot Subroto No. 179,087057298963,Buruh
115779,Adik,Jl. Gatot Subroto No. 44,083678154806,PNS
115780,Adik,Jl. Cendana No. 60,081056226114,Buruh
115780,Ibu,Jl. Diponegoro No. 57,089734078479,Petani
115782,Adik,Jl. Veteran No. 54,087808102349,Wiraswasta
115782,Suami,Jl. Veteran No. 135,086704383040,Pensiunan
115783,Istri,Jl. Anggrek No. 71,086136992392,Buruh
115784,Ibu,Jl. Anggrek No. 122,081976482009,Guru
115785,Ayah,Jl. Mawar No. 79,080836283142,PNS
115785,Istri,Jl. Anggrek No. 59,088082359724,Wiraswasta
115786,Ibu,Jl. Sudirman No. 22,082569870539,Ibu Rumah Tangga
115787,Kakak,Jl. Cendana No. 108,084638774508,Pensiunan
115787,Wali,Jl. Cendana No. 26,080521553945,Guru
115788,Kakak,Jl. Diponegoro No. 197,086473739594,Ibu Rumah Tangga
115790,Wali,Jl. Gatot Subroto No. 138,083690508779,PNS
115791,Wali,Jl. Sudirman No. 39,081490586433,Buruh
115792,Ibu,Jl. Kenanga No. 117,085754664984,Karyawan Swasta
115792,Wali,Jl. Flamboyan No. 104,083615834405,Ibu Rumah Tangga
115793,Ibu,Jl. Sudirman No. 29,085603839484,Wiraswasta
115794,Suami,Jl. Veteran No. 131,085605114849,Guru
115795,Adik,Jl. Flamboyan No. 142,080996046777,Ibu Rumah Tangga
115795,Wali,Jl. Merdeka No. 41,089927983425,Guru
115797,Ibu,Jl. Cempaka No. 117,080902607056,Pensiunan
115797,Suami,Jl. Flamboyan No. 190,087305718845,Guru
115798,Adik,Jl. Kartini No. 31,084822872768,Buruh
115800,Suami,Jl. Cempaka No. 29,085563740884,Guru
115800,Wali,Jl. Ahmad Yani No. 98,083533753849,Petani
115801,Kakak,Jl. Pahlawan No. 79,088843675381,Guru
115804,Istri,Jl. Sudirman No. 8,082845647734,Karyawan Swasta
115804,Ibu,Jl. Veteran No. 60,088937371203,Wiraswasta
115806,Istri,Jl. Cendana No. 107,083644702427,Petani
115807,Istri,Jl. Merdeka No. 13,081834353867,Buruh
115807,Adik,Jl. Gatot Subroto No. 166,089618973501,Buruh
115808,Wali,Jl. Pahlawan No. 141,089469034780,Ibu Rumah Tangga
115808,Istri,Jl. Merdeka No. 166,088995121780,PNS
115809,Ayah,Jl. Sudirman No. 32,088411421245,PNS
115809,Adik,Jl. Cempaka No. 172,086336834106,Wiraswasta
115810,Adik,Jl. Anggrek No. 132,080773574774,PNS
115810,Suami,Jl. Gatot Subroto No. 135,081993448571,Buruh
115812,Adik,Jl. Anggrek No. 172,086593046746,Karyawan Swasta
115813,Ayah,Jl. Sudirman No. 69,089199723620,Karyawan Swasta
115813,Kakak,Jl. Flamboyan No. 168,081689513380,Buruh
115814,Ayah,Jl. Flamboyan No. 177,086418263483,Ibu Rumah Tangga
115814,Kakak,Jl. Pahlawan No. 126,087122046472,Guru
115816,Adik,Jl. Mawar No. 85,087618495135,Guru
115816,Suami,Jl. Melati No. 159,087590895959,PNS
115818,Istri,Jl. Flamboyan No. 102,084500261614,Buruh
115821,Wali,Jl. Cendana No. 37,087200304417,Wiraswasta
115822,Kakak,Jl. Flamboyan No. 95,085607403039,Karyawan Swasta
115822,Adik,Jl. Cendana No. 142,081629792757,PNS
115825,Kakak,Jl. Cendana No. 128,080376666057,Guru
115825,Adik,Jl. Kenanga No. 110,083034637282,Karyawan Swasta
115832,Adik,Jl. Diponegoro No. 144,081548070168,Guru
115836,Wali,Jl. Sudirman No. 49,087484639571,Buruh
115837,Wali,Jl. Melati No. 94,084122244447,Guru
115837,Suami,Jl. Cendana No. 162,083807580628,Ibu Rumah Tangga
115840,Istri,Jl. Kenanga No. 44,080669480831,Wiraswasta
115840,Kakak,Jl. Gatot Subroto No. 189,087675050285,Pensiunan
115841,Suami,Jl. Cempaka No. 106,080614183317,Ibu Rumah Tangga
115841,Istri,Jl. Mawar No. 100,081821952403,Guru
115846,Istri,Jl. Cendana No. 137,084725692627,Buruh
115846,Suami,Jl. Sudirman No. 89,088043674099,Buruh
115847,Ayah,Jl. Kenanga No. 93,083871305179,Karyawan Swasta
115848,Ayah,Jl. Sudirman No. 101,083452413991,PNS
115849,Wali,Jl. Sudirman No. 103,081940862955,Pensiunan
115849,Kakak,Jl. Veteran No. 122,080617905412,Guru
115853,Suami,Jl. Gatot Subroto No. 112,080894055957,Buruh
115854,Suami,Jl. Ahmad Yani No. 102,086875159803,Petani
115854,Ayah,Jl. Diponegoro No. 152,087519795986,Pensiunan
115856,Adik,Jl. Veteran No. 186,085579719753,Buruh
115856,Istri,Jl. Sudirman No. 155,089033069530,Karyawan Swasta
115857,Ibu,Jl. Merdeka No. 167,080796328111,Petani
115860,Istri,Jl. Mawar No. 124,081268197402,Buruh
115860,Adik,Jl. Kartini No. 121,084977329467,Guru
115861,Ibu,Jl. Diponegoro No. 136,081493793703,Guru
115861,Wali,Jl. Gatot Subroto No. 56,082193707759,Wiraswasta
115864,Ibu,Jl. Ahmad Yani No. 117,080984796179,PNS
115864,Kakak,Jl. Cendana No. 109,087788994363,Petani
115865,Ibu,Jl. Cendana No. 177,081106390485,Wiraswasta
115865,Istri,Jl. Diponegoro No. 129,080558219550,Buruh
115866,Ibu,Jl. Kartini No. 127,080161159346,Wiraswasta
115866,Ayah,Jl. Anggrek No. 154,087950678150,Guru
115868,Ayah,Jl. Gatot Subroto No. 65,088893841871,Petani
115868,Kakak,Jl. Flamboyan No. 163,087641228243,Guru
115869,Ayah,Jl. Kenanga No. 96,085224614993,Pensiunan
115870,Wali,Jl. Melati No. 122,085561225558,Wiraswasta
115871,Adik,Jl. Merdeka No. 10,086082309785,Karyawan Swasta
115871,Suami,Jl. Flamboyan No. 100,080400597411,Petani
115873,Ayah,Jl. Melati No. 27,081224165385,Pensiunan
115873,Wali,Jl. Flamboyan No. 127,085472899754,Buruh
115875,Istri,Jl. Mawar No. 131,089279440281,Petani
115877,Kakak,Jl. Mawar No. 83,081545853215,Karyawan Swasta
115877,Ayah,Jl. Gatot Subroto No. 126,086658003304,PNS
115879,Wali,Jl. Ahmad Yani No. 118,088074707843,Buruh
115879,Istri,Jl. Veteran No. 150,085361055868,Guru
115881,Ibu,Jl. Cempaka No. 187,082581409287,Pensiunan
115885,Kakak,Jl. Ahmad Yani No. 36,081647659537,Pensiunan
115885,Istri,Jl. Kenanga No. 21,089311344772,Petani
115891,Istri,Jl. Merdeka No. 96,084157610638,Guru
115892,Istri,Jl. Melati No. 175,087225354535,Buruh
115893,Ayah,Jl. Ahmad Yani No. 63,087882776531,Guru
115893,Istri,Jl. Ahmad Yani No. 180,083773783446,Ibu Rumah Tangga
115894,Istri,Jl. Gatot Subroto No. 160,082684290069,Pensiunan
115896,Ibu,Jl. Ahmad Yani No. 198,081801067022,Petani
115896,Adik,Jl. Kenanga No. 148,084749694495,Pensiunan
115897,Istri,Jl. Ahmad Yani No. 31,081464550228,Guru
115898,Suami,Jl. Veteran No. 98,084437016651,Wiraswasta
115898,Adik,Jl. Cempaka No. 55,082602371445,Buruh
115899,Ayah,Jl. Pahlawan No. 58,086019846386,Karyawan Swasta
115899,Istri,Jl. Diponegoro No. 16,086781286286,Ibu Rumah Tangga
115900,Wali,Jl. Sudirman No. 145,087902872668,Guru
115900,Adik,Jl. Melati No. 151,087203664736,Wiraswasta
115901,Ayah,Jl. Merdeka No. 104,082961029853,Guru
115903,Ibu,Jl. Anggrek No. 94,087421178988,Buruh
115903,Adik,Jl. Veteran No. 141,082130091669,Pensiunan
115904,Ayah,Jl. Flamboyan No. 171,083604197411,Karyawan Swasta
115909,Adik,Jl. Melati No. 180,088355577910,PNS
115911,Ayah,Jl. Kartini No. 125,086103582006,Buruh
115911,Adik,Jl. Cendana No. 39,086881922420,Pensiunan
115912,Wali,Jl. Diponegoro No. 136,081042390594,PNS
115912,Ayah,Jl. Veteran No. 180,088949411752,Petani
115913,Suami,Jl. Diponegoro No. 125,088905843066,Pensiunan
115913,Istri,Jl. Merdeka No. 183,082469901860,Petani
115914,Kakak,Jl. Pahlawan No. 55,085603999132,Pensiunan
115914,Adik,Jl. Sudirman No. 13,085654212144,Pensiunan
115915,Kakak,Jl. Kartini No. 113,084145410481,Pensiunan
115917,Wali,Jl. Melati No. 39,086660946527,Karyawan Swasta
115918,Ibu,Jl. Veteran No. 44,088265355923,Ibu Rumah Tangga
115918,Kakak,Jl. Melati No. 67,080560201905,Ibu Rumah Tangga
115920,Adik,Jl. Melati No. 17,082810948322,Pensiunan
115921,Kakak,Jl. Gatot Subroto No. 2,082553225881,Buruh
115921,Ibu,Jl. Gatot Subroto No. 78,083629758320,Pensiunan
115925,Istri,Jl. Anggrek No. 198,083327410611,Ibu Rumah Tangga
115925,Kakak,Jl. Anggrek No. 39,089477838004,Karyawan Swasta
115928,Ibu,Jl. Pahlawan No. 165,088693027647,Buruh
115929,Suami,Jl. Sudirman No. 107,086926007166,Buruh
115929,Adik,Jl. Kartini No. 71,085770903350,Wiraswasta
115930,Suami,Jl. Melati No. 131,081676087118,Buruh
115933,Ibu,Jl. Kartini No. 34,089672731512,Karyawan Swasta
115937,Suami,Jl. Merdeka No. 132,086069417302,PNS
115939,Kakak,Jl. Ahmad Yani No. 144,083658841579,Buruh
115939,Ayah,Jl. Diponegoro No. 112,081262938183,PNS
115941,Kakak,Jl. Cendana No. 102,084788221481,Petani
115941,Adik,Jl. Veteran No. 66,082200839565,Petani
115944,Wali,Jl. Merdeka No. 73,089714011925,PNS
115945,Kakak,Jl. Merdeka No. 62,085701804846,Pensiunan
115947,Suami,Jl. Melati No. 45,083025689346,Ibu Rumah Tangga
115947,Wali,Jl. Merdeka No. 143,082740421193,Wiraswasta
115950,Ayah,Jl. Sudirman No. 199,084799685399,Karyawan Swasta
115951,Ayah,Jl. Kenanga No. 34,087475114788,Guru
115953,Kakak,Jl. Merdeka No. 119,081015491839,Ibu Rumah Tangga
115953,Ibu,Jl. Merdeka No. 141,086590141894,Petani
115955,Kakak,Jl. Ahmad Yani No. 190,082440972248,Guru
115955,Ibu,Jl. Merdeka No. 157,082970553661,Petani
115956,Suami,Jl. Merdeka No. 75,084368877369,Karyawan Swasta
115959,Ayah,Jl. Cempaka No. 85,082434923572,Buruh
115959,Adik,Jl. Sudirman No. 176,080128632653,Guru
115960,Ayah,Jl. Anggrek No. 180,083407819773,Guru
115964,Wali,Jl. Cempaka No. 20,085288786943,Buruh
115965,Ayah,Jl. Cempaka No. 105,086319712814,PNS
115965,Suami,Jl. Sudirman No. 42,086723301332,Petani
115967,Kakak,Jl. Diponegoro No. 146,084139329533,Guru
115967,Istri,Jl. Ahmad Yani No. 33,084153885909,Guru
115968,Adik,Jl. Kenanga No. 143,080768130991,PNS
115968,Wali,Jl. Kenanga No. 15,082144557633,Wiraswasta
115970,Istri,Jl. Veteran No. 20,086854434510,Pensiunan
115971,Ayah,Jl. Cempaka No. 101,088148469997,PNS
115973,Adik,Jl. Ahmad Yani No. 15,084001788320,Petani
115973,Suami,Jl. Flamboyan No. 54,089897098813,Guru
115975,Wali,Jl. Cendana No. 2,086237221080,Pensiunan
115976,Adik,Jl. Sudirman No. 135,085501553030,Karyawan Swasta
115976,Ayah,Jl. Sudirman No. 57,087402246536,Ibu Rumah Tangga
115977,Ayah,Jl. Pahlawan No. 106,084076700291,PNS
115977,Istri,Jl. Melati No. 142,086256087928,Guru
115978,Ibu,Jl. Cempaka No. 97,082079237023,Karyawan Swasta
115978,Wali,Jl. Diponegoro No. 92,084527923083,PNS
115979,Adik,Jl. Gatot Subroto No. 6,084947743781,PNS
115979,Kakak,Jl. Diponegoro No. 185,081290097831,Ibu Rumah Tangga
115980,Suami,Jl. Kenanga No. 78,083058066258,Ibu Rumah Tangga
115980,Adik,Jl. Gatot Subroto No. 45,083100007028,Pensiunan
115981,Istri,Jl. Kartini No. 133,089774541219,Buruh
115981,Suami,Jl. Mawar No. 166,085656454780,PNS
115982,Istri,Jl. Diponegoro No. 61,086571777017,Karyawan Swasta
115983,Istri,Jl. Ahmad Yani No. 39,082205093161,Buruh
115986,Ayah,Jl. Anggrek No. 80,084784668662,Karyawan Swasta
115986,Istri,Jl. Melati No. 161,087793202148,Petani
115989,Istri,Jl. Pahlawan No. 182,081939411234,Pensiunan
115989,Ibu,Jl. Sudirman No. 79,081844129485,PNS
115990,Ayah,Jl. Kartini No. 13,086998219019,Wiraswasta
115990,Suami,Jl. Veteran No. 40,083947546182,Petani
115991,Wali,Jl. Mawar No. 129,081049557474,Petani
115992,Kakak,Jl. Anggrek No. 129,086953571296,Guru
115992,Ayah,Jl. Sudirman No. 167,085362739553,Petani
115993,Adik,Jl. Merdeka No. 108,083359871323,PNS
115993,Wali,Jl. Gatot Subroto No. 70,083651192609,Ibu Rumah Tangga
115995,Ibu,Jl. Melati No. 170,085140578831,Buruh
115996,Ibu,Jl. Veteran No. 100,088408880200,Karyawan Swasta
115996,Suami,Jl. Cempaka No. 103,087499622488,Ibu Rumah Tangga
115997,Adik,Jl. Melati No. 32,082683503968,Guru
115997,Istri,Jl. Ahmad Yani No. 16,081052690811,Pensiunan
115998,Ayah,Jl. Pahlawan No. 155,087054370540,Ibu Rumah Tangga
115999,Ayah,Jl. Pahlawan No. 79,084720497913,Wiraswasta
116000,Ayah,Jl. Anggrek No. 176,087118927910,Pensiunan
116000,Wali,Jl. Anggrek No. 70,089258783505,Pensiunan
116003,Ibu,Jl. Kenanga No. 58,085478186239,PNS
116005,Kakak,Jl. Veteran No. 6,082331792171,Guru
116006,Adik,Jl. Pahlawan No. 168,088546069135,PNS
116006,Istri,Jl. Sudirman No. 160,083293520660,Karyawan Swasta
116007,Istri,Jl. Diponegoro No. 98,084967261939,Pensiunan
116007,Adik,Jl. Melati No. 155,089375317414,Ibu Rumah Tangga
116010,Ibu,Jl. Flamboyan No. 110,089685354320,Pensiunan
116010,Ayah,Jl. Kartini No. 156,085752086787,Buruh
116011,Ayah,Jl. Kenanga No. 134,089826399515,Wiraswasta
116011,Ibu,Jl. Anggrek No. 127,089102576918,Wiraswasta
116012,Istri,Jl. Gatot Subroto No. 178,081033473144,Petani
116012,Ibu,Jl. Pahlawan No. 167,081538037171,Petani
116013,Wali,Jl. Veteran No. 108,087494524315,Ibu Rumah Tangga
116014,Ibu,Jl. Mawar No. 38,084981780469,Guru
116016,Ibu,Jl. Cendana No. 45,089377975422,PNS
116017,Adik,Jl. Mawar No. 148,082249273802,Karyawan Swasta
116017,Kakak,Jl. Sudirman No. 39,086810607270,Ibu Rumah Tangga
116021,Ayah,Jl. Mawar No. 73,085552567229,Pensiunan
116021,Suami,Jl. Melati No. 29,082968552694,Ibu Rumah Tangga
116022,Wali,Jl. Veteran No. 23,085811653275,Ibu Rumah Tangga
116022,Kakak,Jl. Mawar No. 82,083600439698,Petani
116023,Kakak,Jl. Diponegoro No. 59,080717377591,Wiraswasta
116024,Adik,Jl. Kenanga No. 84,083379719870,Buruh
116024,Suami,Jl. Kenanga No. 109,084808436745,Guru
116027,Adik,Jl. Merdeka No. 68,089768154215,Buruh
116027,Kakak,Jl. Merdeka No. 85,089134660866,Wiraswasta
116028,Suami,Jl. Gatot Subroto No. 105,082951786623,Guru
116029,Istri,Jl. Pahlawan No. 143,087070593724,Petani
116029,Ibu,Jl. Kenanga No. 30,083033336654,Wiraswasta
116030,Kakak,Jl. Melati No. 198,080140144347,PNS
116031,Istri,Jl. Sudirman No. 177,087233948938,Petani
116033,Istri,Jl. Kartini No. 180,085678144578,Petani
116034,Suami,Jl. Gatot Subroto No. 87,085308856448,Petani
116034,Ibu,Jl. Cempaka No. 14,082357631913,Wiraswasta
116036,Istri,Jl. Diponegoro No. 57,084563507502,Pensiunan
116037,Wali,Jl. Veteran No. 70,082456516571,Karyawan Swasta
116038,Kakak,Jl. Kenanga No. 72,088237034263,PNS
116039,Kakak,Jl. Gatot Subroto No. 129,089975711743,Guru
116042,Ayah,Jl. Mawar No. 179,081517053939,Guru
116042,Ibu,Jl. Cendana No. 96,089811241931,PNS
116043,Ibu,Jl. Cendana No. 168,082118448494,Guru
116043,Istri,Jl. Anggrek No. 133,086694833821,Petani
116044,Ibu,Jl. Pahlawan No. 198,082889601029,PNS
116044,Adik,Jl. Pahlawan No. 23,087865585307,Guru
116045,Kakak,Jl. Mawar No. 116,089640200163,Pensiunan
116045,Adik,Jl. Kartini No. 78,086256160839,Ibu Rumah Tangga
116046,Suami,Jl. Kenanga No. 126,081334324030,Guru
116046,Adik,Jl. Flamboyan No. 46,084594627128,Guru
116051,Ibu,Jl. Anggrek No. 19,080253353811,Wiraswasta
116051,Adik,Jl. Merdeka No. 19,087735766514,Guru
116056,Adik,Jl. Kartini No. 117,088774814093,Pensiunan
116059,Ibu,Jl. Veteran No. 7,089460373772,Ibu Rumah Tangga
116060,Ibu,Jl. Cendana No. 176,085929869466,Pensiunan
116062,Wali,Jl. Merdeka No. 108,086148980730,Guru
116063,Suami,Jl. Veteran No. 117,088875992896,Petani
116063,Adik,Jl. Mawar No. 123,086570433533,Ibu Rumah Tangga
116064,Suami,Jl. Cendana No. 66,088096375096,Buruh
116064,Istri,Jl. Pahlawan No. 40,080242805986,Karyawan Swasta
116065,Istri,Jl. Melati No. 178,088564385265,Guru
116066,Wali,Jl. Cempaka No. 98,089759182901,Karyawan Swasta
116066,Adik,Jl. Veteran No. 51,085877143999,Ibu Rumah Tangga
116067,Adik,Jl. Kenanga No. 29,085813888289,PNS
116067,Istri,Jl. Kenanga No. 37,083282995788,PNS
116068,Suami,Jl. Diponegoro No. 145,087636380506,Petani
116069,Ayah,Jl. Melati No. 18,086928755492,Guru
116071,Ibu,Jl. Sudirman No. 110,082981159295,Pensiunan
116071,Ayah,Jl. Anggrek No. 16,082868946464,PNS
116073,Ibu,Jl. Anggrek No. 46,086646368856,Buruh
116076,Istri,Jl. Flamboyan No. 61,080425724413,Buruh
116076,Adik,Jl. Cempaka No. 198,087262999093,PNS
116078,Ibu,Jl. Kenanga No. 40,081348971253,Ibu Rumah Tangga
116080,Ayah,Jl. Sudirman No. 25,083600802223,PNS
116080,Wali,Jl. Cempaka No. 173,083498751847,Karyawan Swasta
116082,Suami,Jl. Cempaka No. 100,085918081958,Guru
116083,Ayah,Jl. Kenanga No. 154,080498128640,Wiraswasta
116083,Kakak,Jl. Merdeka No. 179,086711220943,Guru
116089,Kakak,Jl. Sudirman No. 3,084548505963,Buruh
116090,Adik,Jl. Kenanga No. 4,089057658515,Karyawan Swasta
116090,Ayah,Jl. Kenanga No. 137,085677854796,Pensiunan
116092,Ibu,Jl. Gatot Subroto No. 61,083828293227,Buruh
116093,Ibu,Jl. Gatot Subroto No. 109,087732326481,Buruh
116094,Suami,Jl. Pahlawan No. 47,086434707996,PNS
116095,Ibu,Jl. Mawar No. 188,086876774097,Pensiunan
116096,Ibu,Jl. Cendana No. 70,085988906958,PNS
116096,Istri,Jl. Veteran No. 169,088359004193,Karyawan Swasta
116100,Ayah,Jl. Ahmad Yani No. 182,085168806348,Petani
116106,Wali,Jl. Gatot Subroto No. 196,084389480557,Pensiunan
116108,Suami,Jl. Flamboyan No. 43,085383884240,Guru
116108,Kakak,Jl. Pahlawan No. 193,087399110672,Karyawan Swasta
116109,Ayah,Jl. Melati No. 15,086549879715,Karyawan Swasta
116109,Kakak,Jl. Melati No. 158,088876147335,Buruh
116111,Suami,Jl. Sudirman No. 118,085014384334,Karyawan Swasta
116111,Istri,Jl. Sudirman No. 13,087497483883,Buruh
116112,Suami,Jl. Sudirman No. 34,086402598335,Karyawan Swasta
116113,Adik,Jl. Cempaka No. 72,081687620490,Karyawan Swasta
116114,Ayah,Jl. Cempaka No. 126,082719752690,Buruh
116114,Wali,Jl. Sudirman No. 116,087593104303,Ibu Rumah Tangga
116115,Ibu,Jl. Veteran No. 176,088488401568,Petani
116116,Kakak,Jl. Merdeka No. 17,083625407129,Buruh
116116,Ibu,Jl. Gatot Subroto No. 4,082216797924,Guru
116117,Wali,Jl. Melati No. 164,080391131807,Wiraswasta
116119,Adik,Jl. Ahmad Yani No. 74,084984663960,Pensiunan
116119,Ayah,Jl. Veteran No. 64,081710225070,Petani
116120,Istri,Jl. Kenanga No. 167,085207666386,Pensiunan
116120,Wali,Jl. Gatot Subroto No. 160,084192045561,Pensiunan
116121,Adik,Jl. Kartini No. 83,088633710735,Wiraswasta
116121,Suami,Jl. Veteran No. 156,087278565300,Wiraswasta
116127,Adik,Jl. Veteran No. 15,084853676270,Petani
116128,Wali,Jl. Pahlawan No. 144,086023923169,Wiraswasta
116128,Kakak,Jl. Melati No. 23,082348830734,Pensiunan
116129,Istri,Jl. Flamboyan No. 112,083064488755,PNS
116129,Kakak,Jl. Kartini No. 12,087732646421,Guru
116131,Kakak,Jl. Cendana No. 141,084621476850,Buruh
116132,Kakak,Jl. Ahmad Yani No. 13,085359177020,Wiraswasta
116134,Istri,Jl. Sudirman No. 33,089010559789,PNS
116134,Ayah,Jl. Melati No. 43,084677790686,Buruh
116135,Suami,Jl. Pahlawan No. 23,080666105338,Ibu Rumah Tangga
116136,Kakak,Jl. Melati No. 65,085213716916,Guru
116139,Kakak,Jl. Cendana No. 143,086407040507,PNS
116140,Wali,Jl. Anggrek No. 185,084212493671,Karyawan Swasta
116140,Suami,Jl. Diponegoro No. 4,083100190643,Ibu Rumah Tangga
116143,Ayah,Jl. Kenanga No. 36,081777452070,Guru
116144,Wali,Jl. Kartini No. 167,081780651102,Petani
116145,Ayah,Jl. Veteran No. 71,084949818429,Ibu Rumah Tangga
116145,Kakak,Jl. Kartini No. 90,084409704756,PNS
116150,Ibu,Jl. Gatot Subroto No. 95,087876865126,Guru
116150,Wali,Jl. Cendana No. 196,080739957757,Guru
116154,Kakak,Jl. Merdeka No. 32,082270537589,Pensiunan
116158,Kakak,Jl. Anggrek No. 176,087201698739,Karyawan Swasta
116159,Kakak,Jl. Cendana No. 28,081973483496,Wiraswasta
116159,Suami,Jl. Kenanga No. 78,082132327421,Karyawan Swasta
116160,Adik,Jl. Mawar No. 149,080047996778,Pensiunan
116160,Ibu,Jl. Kartini No. 134,081696305799,Karyawan Swasta
116161,Suami,Jl. Cendana No. 117,086399372907,Petani
116161,Adik,Jl. Gatot Subroto No. 182,084546334263,Ibu Rumah Tangga
116164,Kakak,Jl. Flamboyan No. 192,087443835858,Guru
116165,Adik,Jl. Cempaka No. 68,087916389281,Karyawan Swasta
116165,Suami,Jl. Cendana No. 177,084708819130,Buruh
116166,Kakak,Jl. Cendana No. 156,081117870841,PNS
116166,Wali,Jl. Flamboyan No. 133,082807286505,Guru
116170,Istri,Jl. Flamboyan No. 160,084499237719,Ibu Rumah Tangga
116171,Ibu,Jl. Sudirman No. 156,089409070530,Guru
116171,Adik,Jl. Gatot Subroto No. 162,082717834412,PNS
116173,Suami,Jl. Veteran No. 122,083543849762,Buruh
116173,Ayah,Jl. Flamboyan No. 11,089957850275,Ibu Rumah Tangga
116174,Kakak,Jl. Sudirman No. 87,086572961085,Pensiunan
116175,Ibu,Jl. Cendana No. 177,080726598642,Guru
116176,Istri,Jl. Diponegoro No. 82,088487206966,Karyawan Swasta
116176,Kakak,Jl. Cempaka No. 65,083891889361,Petani
116177,Kakak,Jl. Kartini No. 62,085191573124,Guru
116181,Ayah,Jl. Sudirman No. 88,087326252035,Petani
116182,Kakak,Jl. Pahlawan No. 190,083261775745,Ibu Rumah Tangga
116182,Suami,Jl. Merdeka No. 55,082383992731,Ibu Rumah Tangga
116184,Wali,Jl. Veteran No. 4,083655050975,Buruh
116185,Adik,Jl. Pahlawan No. 114,085870110187,Petani
116185,Kakak,Jl. Cempaka No. 49,081343910271,Pensiunan
116186,Adik,Jl. Veteran No. 81,080515668505,Ibu Rumah Tangga
116189,Ibu,Jl. Gatot Subroto No. 140,089252669276,Petani
116191,Adik,Jl. Sudirman No. 12,084568282947,PNS
116195,Suami,Jl. Gatot Subroto No. 79,082830850164,PNS
116196,Ayah,Jl. Ahmad Yani No. 41,082885878817,PNS
116202,Kakak,Jl. Gatot Subroto No. 42,088985628386,Wiraswasta
116203,Suami,Jl. Flamboyan No. 195,082663722312,Buruh
116203,Wali,Jl. Flamboyan No. 116,089030301023,Wiraswasta
116205,Ayah,Jl. Melati No. 7,087588612754,Buruh
116205,Kakak,Jl. Kartini No. 87,085671361579,Ibu Rumah Tangga
116207,Wali,Jl. Cendana No. 169,084927916758,Wiraswasta
116207,Adik,Jl. Anggrek No. 94,086084120557,Guru
116210,Wali,Jl. Diponegoro No. 98,081459390348,Buruh
116210,Suami,Jl. Merdeka No. 118,085582289245,Karyawan Swasta
116211,Kakak,Jl. Diponegoro No. 176,083873021595,Buruh
116212,Ayah,Jl. Merdeka No. 77,087333717528,Petani
116212,Kakak,Jl. Kartini No. 125,080108422572,Pensiunan
116213,Ayah,Jl. Kenanga No. 58,089686656714,Guru
116214,Wali,Jl. Kartini No. 117,082403089877,PNS
116214,Kakak,Jl. Flamboyan No. 32,081377342021,Petani
116216,Ibu,Jl. Kenanga No. 194,088700519950,Ibu Rumah Tangga
116223,Wali,Jl. Sudirman No. 4,085999009756,Karyawan Swasta
116226,Ayah,Jl. Ahmad Yani No. 147,087334619743,Petani
116226,Wali,Jl. Mawar No. 98,084741894724,Karyawan Swasta
116227,Wali,Jl. Anggrek No. 176,088594294080,Pensiunan
116228,Suami,Jl. Pahlawan No. 175,080053767487,Petani
116228,Istri,Jl. Merdeka No. 59,086638466626,Buruh
116229,Ibu,Jl. Kenanga No. 81,080773838816,Buruh
116229,Istri,Jl. Veteran No. 69,088087029887,Wiraswasta
